id,title,overview,tagline,genres,keywords,cast,director,vote_average,vote_count,popularity,release_year,runtime,original_language,tags
135397,jurassic world,twentytwo years after the events of jurassic park isla nublar now features a fully functioning dinosaur theme park jurassic world as originally envisioned by john hammond,the park is open,"['action', 'adventure', 'sciencefiction', 'thriller']","['monster', 'dna', 'tyrannosaurusrex', 'velociraptor', 'island', 'sequel', 'suspense', 'disaster', 'escape', 'dinosaur', 'amusementpark', 'animalattack', 'themepark', 'jurassicpark', '3d', 'animalhorror']","['chrispratt', 'brycedallashoward', 'irrfankhan', ""vincentd'onofrio"", 'nickrobinson']",['colintrevorrow'],6.5,8662,418.708552,2015,124.0,en,twentytwo years events jurassic park isla nublar features fully functioning dinosaur theme park jurassic world originally envisioned john hammond park open action adventure sciencefiction thriller monster dna tyrannosaurusrex velociraptor island sequel suspense disaster escape dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror chrispratt brycedallashoward irrfankhan vincentd'onofrio nickrobinson colintrevorrow
37724,skyfall,when bonds latest assignment goes gravely wrong and agents around the world are exposed mi6 is attacked forcing m to relocate the agency these events cause her authority and position to be challenged by gareth mallory the new chairman of the intelligence and security committee with mi6 now compromised from both inside and out m is left with one ally she can trust bond 007 takes to the shadows aided only by field agent eve following a trail to the mysterious silva whose lethal and hidden motives have yet to reveal themselves,think on your sins,"['action', 'adventure', 'thriller']","['spy', 'secretagent', 'sociopath', 'killer', 'artgallery', 'britishsecretservice', 'istanbulturkey', 'imax', 'uzi', 'boobytrap', 'impersonatingapoliceofficer', 'macao']","['danielcraig', 'judidench', 'javierbardem', 'ralphfiennes', 'naomieharris']",['sammendes'],6.9,7604,93.004993,2012,143.0,en,bonds latest assignment goes gravely wrong agents around world exposed mi6 attacked forcing relocate agency events cause authority position challenged gareth mallory new chairman intelligence security committee mi6 compromised inside left one ally trust bond 007 takes shadows aided field agent eve following trail mysterious silva whose lethal hidden motives yet reveal think sins action adventure thriller spy secretagent sociopath killer artgallery britishsecretservice istanbulturkey imax uzi boobytrap impersonatingapoliceofficer macao danielcraig judidench javierbardem ralphfiennes naomieharris sammendes
558,spiderman 2,peter parker is going through a major identity crisis burned out from being spiderman he decides to shelve his superhero alter ego which leaves the city suffering in the wake of carnage left by the evil doc ock in the meantime parker still cant act on his feelings for mary jane watson a girl hes loved since childhood,theres a hero in all of us,"['action', 'adventure', 'fantasy']","['dualidentity', ""loveofone'slife"", 'pizzaboy', 'marvelcomic', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacle', 'death', 'supervillain']","['tobeymaguire', 'kirstendunst', 'jamesfranco', 'alfredmolina', 'rosemaryharris']",['samraimi'],6.7,4321,35.149586,2004,127.0,en,peter parker going major identity crisis burned spiderman decides shelve superhero alter ego leaves city suffering wake carnage left evil doc ock meantime parker still cant act feelings mary jane watson girl hes loved since childhood theres hero us action adventure fantasy dualidentity loveofone'slife pizzaboy marvelcomic sequel superhero doctor scientist tentacle death supervillain tobeymaguire kirstendunst jamesfranco alfredmolina rosemaryharris samraimi
68721,iron man 3,when tony starks world is torn apart by a formidable terrorist called the mandarin he starts an odyssey of rebuilding and retribution,unleash the power behind the armor,"['action', 'adventure', 'sciencefiction']","['terrorist', 'waronterror', 'tennessee', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditsstinger', 'marvelcinematicuniverse', 'mandarin', '3d', 'warmachine', 'ironpatriot', 'extremis']","['robertdowneyjr.', 'gwynethpaltrow', 'doncheadle', 'guypearce', 'rebeccahall']",['shaneblack'],6.8,8806,77.68208,2013,130.0,en,tony starks world torn apart formidable terrorist called mandarin starts odyssey rebuilding retribution unleash power behind armor action adventure sciencefiction terrorist waronterror tennessee malibu marvelcomic superhero basedoncomicbook tonystark ironman marvelcinematicuniverse mandarin 3d warmachine ironpatriot extremis robertdowneyjr. gwynethpaltrow doncheadle guypearce rebeccahall shaneblack
12155,alice in wonderland,alice an unpretentious and individual 19yearold is betrothed to a dunce of an english nobleman at her engagement party she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit arriving in a strange and surreal place called underland she finds herself in a world that resembles the nightmares she had as a child filled with talking animals villainous queens and knights and frumious bandersnatches alice realizes that she is there for a reason to conquer the horrific jabberwocky and restore the rightful queen to her throne,youre invited to a very important date,"['family', 'fantasy', 'adventure']","['basedonnovel', 'fictionalplace', 'queen', 'fantasy', 'aliceinwonderland', 'fantasyworld', '3d']","['miawasikowska', 'johnnydepp', 'annehathaway', 'helenabonhamcarter', 'crispinglover']",['timburton'],6.4,4645,78.530105,2010,108.0,en,alice unpretentious individual 19yearold betrothed dunce english nobleman engagement party escapes crowd consider whether go marriage falls hole garden spotting unusual rabbit arriving strange surreal place called underland finds world resembles nightmares child filled talking animals villainous queens knights frumious bandersnatches alice realizes reason conquer horrific jabberwocky restore rightful queen throne youre invited important date family fantasy adventure basedonnovel fictionalplace queen fantasy aliceinwonderland fantasyworld 3d miawasikowska johnnydepp annehathaway helenabonhamcarter crispinglover timburton
36668,xmen the last stand,when a cure is found to treat mutations lines are drawn amongst the xmen and the brotherhood a band of powerful mutants organized under xaviers former ally magneto,take a stand,"['adventure', 'action', 'sciencefiction', 'thriller']","['mutant', 'marvelcomic', 'basedoncomicbook', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger']","['hughjackman', 'halleberry', 'ianmckellen', 'patrickstewart', 'famkejanssen']",['brettratner'],6.3,3525,3.857526,2006,104.0,en,cure found treat mutations lines drawn amongst xmen brotherhood band powerful mutants organized xaviers former ally magneto take stand adventure action sciencefiction thriller mutant marvelcomic basedoncomicbook superhuman beast cyclops hughjackman halleberry ianmckellen patrickstewart famkejanssen brettratner
62211,monsters university,a look at the relationship between mike and sulley during their days at monsters university when they werent necessarily the best of friends,school never looked this scary,"['animation', 'family']","['monster', 'dormitory', 'games', 'animation', 'bestfriend', 'university', 'scary', 'aftercreditsstinger']","['billycrystal', 'johngoodman', 'stevebuscemi', 'helenmirren', 'noahjohnston']",['danscanlon'],7.0,3528,89.186492,2013,104.0,en,look relationship mike sulley days monsters university werent necessarily best friends school never looked scary animation family monster dormitory games animation bestfriend university scary billycrystal johngoodman stevebuscemi helenmirren noahjohnston danscanlon
8373,transformers revenge of the fallen,sam witwicky leaves the autobots behind for a normal life but when his mind is filled with cryptic symbols the decepticons target him and he is dragged back into the transformers war,revenge is coming,"['sciencefiction', 'action', 'adventure']","['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']","['shialabeouf', 'meganfox', 'joshduhamel', 'rainnwilson', 'tyresegibson']",['michaelbay'],6.0,3138,21.939663,2009,150.0,en,sam witwicky leaves autobots behind normal life mind filled cryptic symbols decepticons target dragged back transformers war revenge coming sciencefiction action adventure egypt sun chaos symbol artifact transformers tank robot imax shialabeouf meganfox joshduhamel rainnwilson tyresegibson michaelbay
91314,transformers age of extinction,as humanity picks up the pieces following the conclusion of transformers dark of the moon autobots and decepticons have all but vanished from the face of the planet however a group of powerful ingenious businessman and scientists attempt to learn from past transformer incursions and push the boundaries of technology beyond what they can control all while an ancient powerful transformer menace sets earth in his crosshairs,this is not war its extinction,"['sciencefiction', 'action', 'adventure']","['sequel', 'alien', 'transformers', 'giantrobot', 'robot', 'imax', 'transformingrobot']","['markwahlberg', 'stanleytucci', 'kelseygrammer', 'nicolapeltz', 'jackreynor']",['michaelbay'],5.8,3095,116.840296,2014,165.0,en,humanity picks pieces following conclusion transformers dark moon autobots decepticons vanished face planet however group powerful ingenious businessman scientists attempt learn past transformer incursions push boundaries technology beyond control ancient powerful transformer menace sets earth crosshairs war extinction sciencefiction action adventure sequel alien transformers giantrobot robot imax transformingrobot markwahlberg stanleytucci kelseygrammer nicolapeltz jackreynor michaelbay
68728,oz the great and powerful,oscar diggs a smalltime circus illusionist and conartist is whisked from kansas to the land of oz where the inhabitants assume hes the great wizard of prophecy there to save oz from the clutches of evil,in oz nothing is what it seems,"['fantasy', 'adventure', 'family']","['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magictrick', 'wizard', '3d']","['jamesfranco', 'milakunis', 'rachelweisz', 'michellewilliams', 'zachbraff']",['samraimi'],5.7,3530,46.985445,2013,130.0,en,oscar diggs smalltime circus illusionist conartist whisked kansas land oz inhabitants assume hes great wizard prophecy save oz clutches evil oz nothing seems fantasy adventure family circus witch magic hope illusion lost magictrick wizard 3d jamesfranco milakunis rachelweisz michellewilliams zachbraff samraimi
